Timestamp,Algorithm,Seed,Hyperparameters,Mean Reward,Std Reward,Training Time
2024-04-17 08:57:24,DQN,117,"{'learning_rate': 0.0006590384901891863, 'gamma': 0.9782390635373691, 'buffer_size': 7811, 'batch_size': 229, 'train_freq': 33, 'target_update_interval': 844, 'exploration_fraction': 0.3649854537802215, 'exploration_final_eps': 0.0900446205056565, 'n_steps': None, 'vf_coef': None, 'ent_coef': None, 'n_epochs': None}",-109.4,134.3735092940569,228.82971143722534
2024-04-17 09:00:38,DQN,197,"{'learning_rate': 0.0003777591451408389, 'gamma': 0.9332531845402594, 'buffer_size': 7127, 'batch_size': 236, 'train_freq': 24, 'target_update_interval': 491, 'exploration_fraction': 0.37187984874205965, 'exploration_final_eps': 0.09155689577695336, 'n_steps': None, 'vf_coef': None, 'ent_coef': None, 'n_epochs': None}",190.8,4.354308211415448,193.7419295310974
2024-04-17 09:04:13,DQN,45,"{'learning_rate': 0.0007382052106713926, 'gamma': 0.9202900838188581, 'buffer_size': 7494, 'batch_size': 225, 'train_freq': 28, 'target_update_interval': 634, 'exploration_fraction': 0.32863347480896826, 'exploration_final_eps': 0.08674185112783225, 'n_steps': None, 'vf_coef': None, 'ent_coef': None, 'n_epochs': None}",201.8,206.73790170164733,213.80887961387634
2024-04-17 09:07:18,DQN,204,"{'learning_rate': 0.002209980770271603, 'gamma': 0.9930824276657081, 'buffer_size': 6991, 'batch_size': 216, 'train_freq': 26, 'target_update_interval': 1192, 'exploration_fraction': 0.39759818934745816, 'exploration_final_eps': 0.08920271090862211, 'n_steps': None, 'vf_coef': None, 'ent_coef': None, 'n_epochs': None}",218.2,50.75588635813584,183.93315649032593
2024-04-17 09:10:13,DQN,767,"{'learning_rate': 0.0015367723526656567, 'gamma': 0.9870065009674717, 'buffer_size': 7240, 'batch_size': 203, 'train_freq': 31, 'target_update_interval': 1037, 'exploration_fraction': 0.3438617123285229, 'exploration_final_eps': 0.09741188822661256, 'n_steps': None, 'vf_coef': None, 'ent_coef': None, 'n_epochs': None}",238.2,44.48999887615193,174.41647958755493
2024-04-17 09:14:24,DQN,110,"{'learning_rate': 0.004475900684459092, 'gamma': 0.9294956695220683, 'buffer_size': 6870, 'batch_size': 159, 'train_freq': 10, 'target_update_interval': 2416, 'exploration_fraction': 0.38707127818894116, 'exploration_final_eps': 0.08355292251905413, 'n_steps': None, 'vf_coef': None, 'ent_coef': None, 'n_epochs': None}",280.0,123.11620526965571,250.28492212295532
2024-04-17 09:19:35,DQN,204,"{'learning_rate': 0.0016699650019233994, 'gamma': 0.9134646458855322, 'buffer_size': 7409, 'batch_size': 36, 'train_freq': 40, 'target_update_interval': 2323, 'exploration_fraction': 0.286483374996775, 'exploration_final_eps': 0.09439636387587176, 'n_steps': None, 'vf_coef': None, 'ent_coef': None, 'n_epochs': None}",-719.4,266.20638609920684,310.9601285457611
2024-04-17 09:22:07,DQN,956,"{'learning_rate': 0.0019861374161014977, 'gamma': 0.9820419269371079, 'buffer_size': 7569, 'batch_size': 69, 'train_freq': 22, 'target_update_interval': 901, 'exploration_fraction': 0.3350769026162851, 'exploration_final_eps': 0.05474901595980694, 'n_steps': None, 'vf_coef': None, 'ent_coef': None, 'n_epochs': None}",93.6,0.4898979485566356,151.40350532531738
2024-04-17 09:48:34,DQN,32,"{'learning_rate': 6.419232429689596e-05, 'gamma': 0.9905831866764814, 'buffer_size': 7329, 'batch_size': 207, 'train_freq': 1, 'target_update_interval': 726, 'exploration_fraction': 0.3212230231303759, 'exploration_final_eps': 0.02540225896763133, 'n_steps': None, 'vf_coef': None, 'ent_coef': None, 'n_epochs': None}",187.8,109.00715572841996,1585.9133477210999
2024-04-17 09:53:49,DQN,818,"{'learning_rate': 0.001403794190736049, 'gamma': 0.9998251806861315, 'buffer_size': 7021, 'batch_size': 87, 'train_freq': 4, 'target_update_interval': 2220, 'exploration_fraction': 0.3519933340447419, 'exploration_final_eps': 0.07932377903387051, 'n_steps': None, 'vf_coef': None, 'ent_coef': None, 'n_epochs': None}",144.4,189.92798635272266,314.53220224380493
2024-04-17 09:58:37,DQN,255,"{'learning_rate': 0.002451653641260392, 'gamma': 0.8970976258042913, 'buffer_size': 7144, 'batch_size': 47, 'train_freq': 19, 'target_update_interval': 3061, 'exploration_fraction': 0.37974368996041175, 'exploration_final_eps': 0.060467591581557616, 'n_steps': None, 'vf_coef': None, 'ent_coef': None, 'n_epochs': None}",-533.0,2.0,286.54377794265747
2024-04-17 10:05:06,DQN,869,"{'learning_rate': 1.7007238700753853e-05, 'gamma': 0.9682477871003428, 'buffer_size': 6801, 'batch_size': 226, 'train_freq': 7, 'target_update_interval': 1258, 'exploration_fraction': 0.3637905600447073, 'exploration_final_eps': 0.09583382510655136, 'n_steps': None, 'vf_coef': None, 'ent_coef': None, 'n_epochs': None}",-34.0,295.0477927387358,388.95003867149353
2024-04-17 10:08:42,DQN,452,"{'learning_rate': 0.0010933846028710228, 'gamma': 0.9758514287139632, 'buffer_size': 7658, 'batch_size': 250, 'train_freq': 36, 'target_update_interval': 409, 'exploration_fraction': 0.43326171619673576, 'exploration_final_eps': 0.09235099914321446, 'n_steps': None, 'vf_coef': None, 'ent_coef': None, 'n_epochs': None}",-100.6,155.6966280945095,215.1675775051117
2024-04-17 10:13:17,DQN,252,"{'learning_rate': 0.003028510110568554, 'gamma': 0.9809431990365927, 'buffer_size': 7819, 'batch_size': 56, 'train_freq': 31, 'target_update_interval': 617, 'exploration_fraction': 0.27916616246694764, 'exploration_final_eps': 0.07675199503501724, 'n_steps': None, 'vf_coef': None, 'ent_coef': None, 'n_epochs': None}",-696.6,15.2,273.91516518592834
2024-04-17 10:15:36,DQN,240,"{'learning_rate': 0.0021927094979474733, 'gamma': 0.9861605615828035, 'buffer_size': 7439, 'batch_size': 51, 'train_freq': 34, 'target_update_interval': 1928, 'exploration_fraction': 0.26241627597415773, 'exploration_final_eps': 0.07356214829042339, 'n_steps': None, 'vf_coef': None, 'ent_coef': None, 'n_epochs': None}",121.8,24.432764886520722,138.9700129032135
2024-04-17 10:17:56,DQN,827,"{'learning_rate': 0.0026969457594811282, 'gamma': 0.9955883345163455, 'buffer_size': 7583, 'batch_size': 42, 'train_freq': 32, 'target_update_interval': 758, 'exploration_fraction': 0.2727123056911623, 'exploration_final_eps': 0.0799776478093879, 'n_steps': None, 'vf_coef': None, 'ent_coef': None, 'n_epochs': None}",142.0,19.60612149304395,139.19104433059692
2024-04-17 10:20:28,DQN,638,"{'learning_rate': 0.0017046170793200525, 'gamma': 0.9901857827878766, 'buffer_size': 7737, 'batch_size': 64, 'train_freq': 27, 'target_update_interval': 2629, 'exploration_fraction': 0.3048498620440822, 'exploration_final_eps': 0.07162779207552974, 'n_steps': None, 'vf_coef': None, 'ent_coef': None, 'n_epochs': None}",270.4,54.03924499842684,150.74005889892578
2024-04-17 10:47:46,DQN,829,"{'learning_rate': 0.000263479913727972, 'gamma': 0.9513583634369938, 'buffer_size': 7279, 'batch_size': 233, 'train_freq': 1, 'target_update_interval': 1420, 'exploration_fraction': 0.2985950203622363, 'exploration_final_eps': 0.07512545126195519, 'n_steps': None, 'vf_coef': None, 'ent_coef': None, 'n_epochs': None}",303.4,100.83174103425964,1636.9949831962585
2024-04-17 10:50:29,DQN,496,"{'learning_rate': 0.003378810639099364, 'gamma': 0.9753422886670727, 'buffer_size': 8030, 'batch_size': 165, 'train_freq': 24, 'target_update_interval': 2876, 'exploration_fraction': 0.2858813556811988, 'exploration_final_eps': 0.06509670008540575, 'n_steps': None, 'vf_coef': None, 'ent_coef': None, 'n_epochs': None}",177.6,44.65691435824916,162.46249675750732
2024-04-17 10:55:25,DQN,818,"{'learning_rate': 0.003961315219733342, 'gamma': 0.9848492126894324, 'buffer_size': 7201, 'batch_size': 134, 'train_freq': 5, 'target_update_interval': 522, 'exploration_fraction': 0.3942397976464561, 'exploration_final_eps': 0.0683086200967669, 'n_steps': None, 'vf_coef': None, 'ent_coef': None, 'n_epochs': None}",125.8,3.4292856398964493,295.2383668422699
2024-04-17 11:00:28,DQN,782,"{'learning_rate': 0.0012377129234895352, 'gamma': 0.9259024638654347, 'buffer_size': 6761, 'batch_size': 219, 'train_freq': 29, 'target_update_interval': 4659, 'exploration_fraction': 0.41714402491783936, 'exploration_final_eps': 0.0778265361175913, 'n_steps': None, 'vf_coef': None, 'ent_coef': None, 'n_epochs': None}",-480.2,37.150504707204185,303.0424897670746
2024-04-17 11:04:44,DQN,296,"{'learning_rate': 0.001942125808392471, 'gamma': 0.9394622783205581, 'buffer_size': 6622, 'batch_size': 49, 'train_freq': 3, 'target_update_interval': 1036, 'exploration_fraction': 0.40448071068245306, 'exploration_final_eps': 0.06303350243104704, 'n_steps': None, 'vf_coef': None, 'ent_coef': None, 'n_epochs': None}",332.6,17.65899204371529,254.78035736083984
2024-04-17 11:07:35,DQN,22,"{'learning_rate': 0.0014857343540416303, 'gamma': 0.9726008324237554, 'buffer_size': 6909, 'batch_size': 143, 'train_freq': 16, 'target_update_interval': 1680, 'exploration_fraction': 0.3488503147067636, 'exploration_final_eps': 0.08156796811416367, 'n_steps': None, 'vf_coef': None, 'ent_coef': None, 'n_epochs': None}",118.4,47.718340289662216,170.67206072807312
2024-04-17 11:26:59,DQN,559,"{'learning_rate': 0.0022384635684437105, 'gamma': 0.9253607247465211, 'buffer_size': 7575, 'batch_size': 177, 'train_freq': 1, 'target_update_interval': 2033, 'exploration_fraction': 0.32967441041161655, 'exploration_final_eps': 0.09722340319636213, 'n_steps': None, 'vf_coef': None, 'ent_coef': None, 'n_epochs': None}",93.8,0.4,1163.1029469966888
2024-04-17 11:35:05,DQN,283,"{'learning_rate': 0.0023759144012434155, 'gamma': 0.922031362380468, 'buffer_size': 7463, 'batch_size': 178, 'train_freq': 3, 'target_update_interval': 2207, 'exploration_fraction': 0.3422717480526857, 'exploration_final_eps': 0.09780481646277732, 'n_steps': None, 'vf_coef': None, 'ent_coef': None, 'n_epochs': None}",241.8,80.88856532291817,485.36213541030884
2024-04-17 11:39:19,DQN,809,"{'learning_rate': 0.002611353595699746, 'gamma': 0.9169994935852336, 'buffer_size': 7539, 'batch_size': 169, 'train_freq': 8, 'target_update_interval': 2002, 'exploration_fraction': 0.32596005019024626, 'exploration_final_eps': 0.09434412751449336, 'n_steps': None, 'vf_coef': None, 'ent_coef': None, 'n_epochs': None}",275.4,49.7377120503145,253.33861827850342
2024-04-17 11:45:28,DQN,567,"{'learning_rate': 0.00044220261924893543, 'gamma': 0.9036912056973873, 'buffer_size': 7856, 'batch_size': 182, 'train_freq': 5, 'target_update_interval': 1777, 'exploration_fraction': 0.31427547295358393, 'exploration_final_eps': 0.09955070318858232, 'n_steps': None, 'vf_coef': None, 'ent_coef': None, 'n_epochs': None}",329.2,79.91845844359112,368.38865184783936
2024-04-17 12:08:47,DQN,178,"{'learning_rate': 0.003024007974193053, 'gamma': 0.9317414665930905, 'buffer_size': 7352, 'batch_size': 188, 'train_freq': 1, 'target_update_interval': 2540, 'exploration_fraction': 0.4609119571160561, 'exploration_final_eps': 0.09566852986173048, 'n_steps': None, 'vf_coef': None, 'ent_coef': None, 'n_epochs': None}",126.6,147.91159521822487,1398.4393737316132
2024-04-17 12:13:47,DQN,231,"{'learning_rate': 0.0019726414428409235, 'gamma': 0.9943011943580744, 'buffer_size': 7670, 'batch_size': 162, 'train_freq': 6, 'target_update_interval': 2340, 'exploration_fraction': 0.29405837713101424, 'exploration_final_eps': 0.09819828907774758, 'n_steps': None, 'vf_coef': None, 'ent_coef': None, 'n_epochs': None}",277.6,229.17643857953635,299.67002272605896
2024-04-17 12:17:10,DQN,620,"{'learning_rate': 1.3100890833428512e-05, 'gamma': 0.9578384124849867, 'buffer_size': 7029, 'batch_size': 150, 'train_freq': 11, 'target_update_interval': 2150, 'exploration_fraction': 0.33174980648916835, 'exploration_final_eps': 0.057899454906606446, 'n_steps': None, 'vf_coef': None, 'ent_coef': None, 'n_epochs': None}",163.6,32.81219285570533,201.8848114013672
2024-04-17 12:24:47,DQN,284,"{'learning_rate': 0.0017354098496265727, 'gamma': 0.9275900753952184, 'buffer_size': 7372, 'batch_size': 172, 'train_freq': 3, 'target_update_interval': 902, 'exploration_fraction': 0.3597701984735279, 'exploration_final_eps': 0.09100998652287508, 'n_steps': None, 'vf_coef': None, 'ent_coef': None, 'n_epochs': None}",276.2,63.12970774524463,456.3413407802582
2024-04-17 12:27:09,DQN,82,"{'learning_rate': 0.000942235328935559, 'gamma': 0.9367741823833693, 'buffer_size': 7531, 'batch_size': 40, 'train_freq': 14, 'target_update_interval': 1893, 'exploration_fraction': 0.3696384588086905, 'exploration_final_eps': 0.07612896048805269, 'n_steps': None, 'vf_coef': None, 'ent_coef': None, 'n_epochs': None}",155.0,14.505171491574997,141.58345079421997
2024-04-17 12:32:01,DQN,658,"{'learning_rate': 0.001103258585990373, 'gamma': 0.9796681666302156, 'buffer_size': 7161, 'batch_size': 60, 'train_freq': 35, 'target_update_interval': 1143, 'exploration_fraction': 0.485110224653375, 'exploration_final_eps': 0.08860533840003357, 'n_steps': None, 'vf_coef': None, 'ent_coef': None, 'n_epochs': None}",-918.6,240.20374684837867,291.2424759864807
2024-04-17 12:36:54,DQN,682,"{'learning_rate': 0.002266697310671644, 'gamma': 0.9439459437848076, 'buffer_size': 7251, 'batch_size': 155, 'train_freq': 6, 'target_update_interval': 2438, 'exploration_fraction': 0.3111761545868455, 'exploration_final_eps': 0.04870828962135529, 'n_steps': None, 'vf_coef': None, 'ent_coef': None, 'n_epochs': None}",216.0,143.44197433108621,292.4816436767578
2024-04-17 12:41:37,DQN,378,"{'learning_rate': 0.0026097161249428224, 'gamma': 0.9365237570363425, 'buffer_size': 7087, 'batch_size': 210, 'train_freq': 8, 'target_update_interval': 2438, 'exploration_fraction': 0.2841630601673398, 'exploration_final_eps': 0.046741458610049774, 'n_steps': None, 'vf_coef': None, 'ent_coef': None, 'n_epochs': None}",214.8,18.137254478007414,281.6695840358734
2024-04-17 12:48:48,DQN,71,"{'learning_rate': 0.003157092634986355, 'gamma': 0.9401411936046715, 'buffer_size': 7208, 'batch_size': 200, 'train_freq': 4, 'target_update_interval': 2696, 'exploration_fraction': 0.30071159341508813, 'exploration_final_eps': 0.05363931244213052, 'n_steps': None, 'vf_coef': None, 'ent_coef': None, 'n_epochs': None}",274.4,45.124716065588714,430.7360529899597
2024-04-17 13:13:39,DQN,51,"{'learning_rate': 0.0014459114624476989, 'gamma': 0.9473698703278803, 'buffer_size': 7430, 'batch_size': 215, 'train_freq': 1, 'target_update_interval': 2087, 'exploration_fraction': 0.2889054845666527, 'exploration_final_eps': 0.04391621499365004, 'n_steps': None, 'vf_coef': None, 'ent_coef': None, 'n_epochs': None}",363.8,74.61474385133276,1490.8238904476166
2024-04-17 13:26:49,DQN,773,"{'learning_rate': 0.00144295545824584, 'gamma': 0.9503552327045764, 'buffer_size': 7439, 'batch_size': 221, 'train_freq': 2, 'target_update_interval': 2083, 'exploration_fraction': 0.39968654352700733, 'exploration_final_eps': 0.039717855470395434, 'n_steps': None, 'vf_coef': None, 'ent_coef': None, 'n_epochs': None}",320.0,75.11324783285569,788.7091851234436
2024-04-17 13:51:44,DQN,559,"{'learning_rate': 0.0013464437510815497, 'gamma': 0.9887751890722631, 'buffer_size': 7732, 'batch_size': 214, 'train_freq': 1, 'target_update_interval': 2248, 'exploration_fraction': 0.2684616680588219, 'exploration_final_eps': 0.0367779120107884, 'n_steps': None, 'vf_coef': None, 'ent_coef': None, 'n_epochs': None}",235.6,54.66845525529325,1494.235624551773
2024-04-17 13:55:52,DQN,329,"{'learning_rate': 0.0017465231135046506, 'gamma': 0.9110819845203464, 'buffer_size': 7575, 'batch_size': 52, 'train_freq': 4, 'target_update_interval': 1980, 'exploration_fraction': 0.33806586654771675, 'exploration_final_eps': 0.041682482520416446, 'n_steps': None, 'vf_coef': None, 'ent_coef': None, 'n_epochs': None}",375.0,44.66318394382559,247.57405352592468
2024-04-17 13:58:52,DQN,332,"{'learning_rate': 0.0015838402987223563, 'gamma': 0.9087493304255616, 'buffer_size': 7351, 'batch_size': 44, 'train_freq': 9, 'target_update_interval': 620, 'exploration_fraction': 0.33890487695288907, 'exploration_final_eps': 0.041726886336580914, 'n_steps': None, 'vf_coef': None, 'ent_coef': None, 'n_epochs': None}",370.6,46.63303550059764,179.78089237213135
2024-04-17 14:01:45,DQN,538,"{'learning_rate': 0.0015946333323150735, 'gamma': 0.9090002454160523, 'buffer_size': 7324, 'batch_size': 44, 'train_freq': 9, 'target_update_interval': 2153, 'exploration_fraction': 0.3425085289434787, 'exploration_final_eps': 0.04415062215479325, 'n_steps': None, 'vf_coef': None, 'ent_coef': None, 'n_epochs': None}",106.4,42.89801860226181,172.1715967655182
2024-04-17 14:05:49,PPO,537,"{'learning_rate': 0.0017778612660182894, 'gamma': 0.9013547243400389, 'buffer_size': None, 'batch_size': 194, 'train_freq': None, 'target_update_interval': None, 'exploration_fraction': None, 'exploration_final_eps': None, 'n_steps': 388, 'vf_coef': None, 'ent_coef': 0.030397126747429254, 'n_epochs': 10}",161.8,15.197368193210298,237.29070854187012
2024-04-17 14:08:37,PPO,792,"{'learning_rate': 0.0013083101962182648, 'gamma': 0.9136953635507259, 'buffer_size': None, 'batch_size': 115, 'train_freq': None, 'target_update_interval': None, 'exploration_fraction': None, 'exploration_final_eps': None, 'n_steps': 1955, 'vf_coef': None, 'ent_coef': 0.09499221378670396, 'n_epochs': 1}",22.2,151.86098906565834,166.78225135803223
2024-04-17 14:12:56,PPO,994,"{'learning_rate': 0.0011239542561809787, 'gamma': 0.906914947171659, 'buffer_size': None, 'batch_size': 43, 'train_freq': None, 'target_update_interval': None, 'exploration_fraction': None, 'exploration_final_eps': None, 'n_steps': 1591, 'vf_coef': None, 'ent_coef': 0.0017937398856633993, 'n_epochs': 5}",-156.8,341.4377834979603,257.5042371749878
2024-04-17 14:17:25,PPO,572,"{'learning_rate': 0.0018818793288532154, 'gamma': 0.91031764124585, 'buffer_size': None, 'batch_size': 130, 'train_freq': None, 'target_update_interval': None, 'exploration_fraction': None, 'exploration_final_eps': None, 'n_steps': 260, 'vf_coef': None, 'ent_coef': 0.0995016412654415, 'n_epochs': 10}",120.4,190.59129046207752,267.0266954898834
2024-04-17 14:23:22,PPO,41,"{'learning_rate': 0.0016675925030431877, 'gamma': 0.9462646850078233, 'buffer_size': None, 'batch_size': 8, 'train_freq': None, 'target_update_interval': None, 'exploration_fraction': None, 'exploration_final_eps': None, 'n_steps': 1031, 'vf_coef': None, 'ent_coef': 0.05773808469499903, 'n_epochs': 1}",-768.4,118.70905609935579,355.92869329452515
2024-04-17 14:26:40,PPO,950,"{'learning_rate': 0.0015273035264301762, 'gamma': 0.9960489005933216, 'buffer_size': None, 'batch_size': 161, 'train_freq': None, 'target_update_interval': None, 'exploration_fraction': None, 'exploration_final_eps': None, 'n_steps': 966, 'vf_coef': None, 'ent_coef': 0.060323707613262806, 'n_epochs': 6}",78.0,18.782971010998235,196.76123523712158
2024-04-17 14:30:50,PPO,541,"{'learning_rate': 0.0009974213510157274, 'gamma': 0.9159322086361985, 'buffer_size': None, 'batch_size': 249, 'train_freq': None, 'target_update_interval': None, 'exploration_fraction': None, 'exploration_final_eps': None, 'n_steps': 1494, 'vf_coef': None, 'ent_coef': 0.004371170948707703, 'n_epochs': 5}",10.0,117.50063829613863,249.11167693138123
2024-04-17 14:34:28,PPO,821,"{'learning_rate': 0.0005575113979095994, 'gamma': 0.9831240674165163, 'buffer_size': None, 'batch_size': 61, 'train_freq': None, 'target_update_interval': None, 'exploration_fraction': None, 'exploration_final_eps': None, 'n_steps': 671, 'vf_coef': None, 'ent_coef': 0.030869375131359043, 'n_epochs': 7}",277.4,47.03020306143702,216.46145486831665
2024-04-17 14:37:26,PPO,704,"{'learning_rate': 0.00353685162367899, 'gamma': 0.9908206154259215, 'buffer_size': None, 'batch_size': 127, 'train_freq': None, 'target_update_interval': None, 'exploration_fraction': None, 'exploration_final_eps': None, 'n_steps': 1397, 'vf_coef': None, 'ent_coef': 0.07606967104783682, 'n_epochs': 3}",85.8,15.406492138056606,177.07016444206238
2024-04-17 14:41:05,PPO,688,"{'learning_rate': 0.001248004013514995, 'gamma': 0.896699077316933, 'buffer_size': None, 'batch_size': 223, 'train_freq': None, 'target_update_interval': None, 'exploration_fraction': None, 'exploration_final_eps': None, 'n_steps': 2007, 'vf_coef': None, 'ent_coef': 0.03042684925602387, 'n_epochs': 8}",250.0,81.47146739810202,217.74101781845093
2024-04-17 14:44:11,PPO,187,"{'learning_rate': 0.000843547637494523, 'gamma': 0.9039455123476204, 'buffer_size': None, 'batch_size': 59, 'train_freq': None, 'target_update_interval': None, 'exploration_fraction': None, 'exploration_final_eps': None, 'n_steps': 649, 'vf_coef': None, 'ent_coef': 0.07073353030658913, 'n_epochs': 4}",390.6,36.778254444712296,185.04112648963928
2024-04-17 14:48:01,PPO,637,"{'learning_rate': 0.0008002108304112426, 'gamma': 0.903128712626564, 'buffer_size': None, 'batch_size': 8, 'train_freq': None, 'target_update_interval': None, 'exploration_fraction': None, 'exploration_final_eps': None, 'n_steps': 614, 'vf_coef': None, 'ent_coef': 0.07672638052195355, 'n_epochs': 3}",284.2,79.1691859248281,228.6047806739807
2024-04-17 14:53:45,PPO,184,"{'learning_rate': 0.0007220504984866549, 'gamma': 0.9070152850241752, 'buffer_size': None, 'batch_size': 74, 'train_freq': None, 'target_update_interval': None, 'exploration_fraction': None, 'exploration_final_eps': None, 'n_steps': 74, 'vf_coef': None, 'ent_coef': 0.07497258668589357, 'n_epochs': 3}",-710.2,149.17694191797875,342.4730749130249
2024-04-17 14:56:52,PPO,120,"{'learning_rate': 0.0009248436724615516, 'gamma': 0.8895805740303634, 'buffer_size': None, 'batch_size': 245, 'train_freq': None, 'target_update_interval': None, 'exploration_fraction': None, 'exploration_final_eps': None, 'n_steps': 735, 'vf_coef': None, 'ent_coef': 0.042122256099856856, 'n_epochs': 4}",402.6,49.30152127470308,185.8939061164856
2024-04-17 14:59:49,PPO,136,"{'learning_rate': 0.0009041516566253027, 'gamma': 0.9004663680961517, 'buffer_size': None, 'batch_size': 248, 'train_freq': None, 'target_update_interval': None, 'exploration_fraction': None, 'exploration_final_eps': None, 'n_steps': 744, 'vf_coef': None, 'ent_coef': 0.04202338538036363, 'n_epochs': 4}",177.4,18.863721796082555,175.72901844978333
2024-04-17 15:03:01,PPO,512,"{'learning_rate': 0.0008837986288408151, 'gamma': 0.8907335936768449, 'buffer_size': None, 'batch_size': 8, 'train_freq': None, 'target_update_interval': None, 'exploration_fraction': None, 'exploration_final_eps': None, 'n_steps': 457, 'vf_coef': None, 'ent_coef': 0.046536274632250046, 'n_epochs': 2}",106.2,15.67673435381234,190.5427680015564
2024-04-17 15:09:18,PPO,622,"{'learning_rate': 0.0006935723383082284, 'gamma': 0.8842067286457614, 'buffer_size': None, 'batch_size': 173, 'train_freq': None, 'target_update_interval': None, 'exploration_fraction': None, 'exploration_final_eps': None, 'n_steps': 1211, 'vf_coef': None, 'ent_coef': 0.016559786951254644, 'n_epochs': 4}",-1107.0,0.8944271909999159,376.09936809539795
2024-04-17 15:14:04,PPO,862,"{'learning_rate': 0.0011298826816762374, 'gamma': 0.9113737429964719, 'buffer_size': None, 'batch_size': 61, 'train_freq': None, 'target_update_interval': None, 'exploration_fraction': None, 'exploration_final_eps': None, 'n_steps': 793, 'vf_coef': None, 'ent_coef': 0.06518772256946068, 'n_epochs': 7}",-12.4,198.0511045159809,285.04433369636536
2024-04-17 15:18:22,PPO,936,"{'learning_rate': 1.1050186016806658e-05, 'gamma': 0.8876892149162439, 'buffer_size': None, 'batch_size': 8, 'train_freq': None, 'target_update_interval': None, 'exploration_fraction': None, 'exploration_final_eps': None, 'n_steps': 829, 'vf_coef': None, 'ent_coef': 0.08666732438581731, 'n_epochs': 4}",86.2,15.104966070799364,256.62252402305603
2024-04-17 15:22:46,PPO,39,"{'learning_rate': 0.0010002959771851835, 'gamma': 0.8927098580580669, 'buffer_size': None, 'batch_size': 198, 'train_freq': None, 'target_update_interval': None, 'exploration_fraction': None, 'exploration_final_eps': None, 'n_steps': 1188, 'vf_coef': None, 'ent_coef': 0.03941226696978993, 'n_epochs': 6}",-272.6,6.499230723708768,262.8532612323761
2024-04-17 15:25:27,PPO,274,"{'learning_rate': 0.001326853275326895, 'gamma': 0.9036724145798811, 'buffer_size': None, 'batch_size': 246, 'train_freq': None, 'target_update_interval': None, 'exploration_fraction': None, 'exploration_final_eps': None, 'n_steps': 492, 'vf_coef': None, 'ent_coef': 0.051867892395113996, 'n_epochs': 2}",141.0,14.505171491574997,159.15364694595337
2024-04-17 15:29:06,PPO,736,"{'learning_rate': 0.0014861661000919897, 'gamma': 0.9929225215500919, 'buffer_size': None, 'batch_size': 209, 'train_freq': None, 'target_update_interval': None, 'exploration_fraction': None, 'exploration_final_eps': None, 'n_steps': 209, 'vf_coef': None, 'ent_coef': 0.06586244616183844, 'n_epochs': 8}",122.0,13.6088206689632,217.51036310195923
2024-04-17 15:35:46,PPO,448,"{'learning_rate': 0.001953154341362958, 'gamma': 0.9859560542280187, 'buffer_size': None, 'batch_size': 219, 'train_freq': None, 'target_update_interval': None, 'exploration_fraction': None, 'exploration_final_eps': None, 'n_steps': 876, 'vf_coef': None, 'ent_coef': 0.01560300113138366, 'n_epochs': 5}",-828.4,2.5768197453450252,399.295925617218
2024-04-17 15:38:41,PPO,243,"{'learning_rate': 0.001172084908514966, 'gamma': 0.8772953957323956, 'buffer_size': None, 'batch_size': 92, 'train_freq': None, 'target_update_interval': None, 'exploration_fraction': None, 'exploration_final_eps': None, 'n_steps': 1748, 'vf_coef': None, 'ent_coef': 0.0868243662111465, 'n_epochs': 2}",334.4,0.48989794855663565,173.43225193023682
2024-04-17 15:46:26,PPO,266,"{'learning_rate': 0.0006069870539932561, 'gamma': 0.9972813981675168, 'buffer_size': None, 'batch_size': 8, 'train_freq': None, 'target_update_interval': None, 'exploration_fraction': None, 'exploration_final_eps': None, 'n_steps': 1171, 'vf_coef': None, 'ent_coef': 0.051210345284392236, 'n_epochs': 4}",-1201.2,0.7483314773547883,463.9147102832794
2024-04-17 15:51:12,PPO,837,"{'learning_rate': 0.0050854638280407455, 'gamma': 0.8988898480258566, 'buffer_size': None, 'batch_size': 187, 'train_freq': None, 'target_update_interval': None, 'exploration_fraction': None, 'exploration_final_eps': None, 'n_steps': 561, 'vf_coef': None, 'ent_coef': 0.06947573025232799, 'n_epochs': 7}",-149.0,1.2649110640673518,284.5260908603668
2024-04-17 15:58:20,PPO,134,"{'learning_rate': 0.0007904242837915716, 'gamma': 0.9789843151573872, 'buffer_size': None, 'batch_size': 8, 'train_freq': None, 'target_update_interval': None, 'exploration_fraction': None, 'exploration_final_eps': None, 'n_steps': 311, 'vf_coef': None, 'ent_coef': 0.017635575436604427, 'n_epochs': 3}",-768.4,120.20415966180205,427.37676310539246
2024-04-17 16:01:52,PPO,916,"{'learning_rate': 0.001579456679750251, 'gamma': 0.9436619623117203, 'buffer_size': None, 'batch_size': 68, 'train_freq': None, 'target_update_interval': None, 'exploration_fraction': None, 'exploration_final_eps': None, 'n_steps': 68, 'vf_coef': None, 'ent_coef': 0.08795128955660729, 'n_epochs': 6}",142.4,12.705904139414873,210.26282501220703
2024-04-17 16:05:52,PPO,473,"{'learning_rate': 0.002124992832531491, 'gamma': 0.8719944684571768, 'buffer_size': None, 'batch_size': 190, 'train_freq': None, 'target_update_interval': None, 'exploration_fraction': None, 'exploration_final_eps': None, 'n_steps': 380, 'vf_coef': None, 'ent_coef': 0.035234544655848986, 'n_epochs': 9}",226.0,45.35636669752109,238.59531092643738
