Timestamp,Algorithm,Hyperparameters,Mean Reward,Std Reward,Training Time
05/04/2024 21:04,A2C,"{'learning_rate': 0.003922335505681572, 'gamma': 0.9089123315324088, 'exploration_final_eps': None, 'n_steps': 251, 'ent_coef': None}",-829.1,1.813835715,175.6510227
05/04/2024 21:04,A2C,"{'learning_rate': 0.003922335505681572, 'gamma': 0.9089123315324088, 'exploration_final_eps': None, 'n_steps': 251, 'ent_coef': None}",-829.1,1.813835715,175.6510227
05/04/2024 21:04,A2C,"{'learning_rate': 0.003922335505681572, 'gamma': 0.9089123315324088, 'exploration_final_eps': None, 'n_steps': 251, 'ent_coef': None}",-829.1,1.813835715,175.6510227
05/04/2024 21:07,A2C,"{'learning_rate': 0.00014962242556481266, 'gamma': 0.9519411642211686, 'exploration_final_eps': None, 'n_steps': 222, 'ent_coef': None}",89.9,11.64001718,178.7307959
05/04/2024 21:07,A2C,"{'learning_rate': 0.00014962242556481266, 'gamma': 0.9519411642211686, 'exploration_final_eps': None, 'n_steps': 222, 'ent_coef': None}",89.9,11.64001718,178.7307959
05/04/2024 21:07,A2C,"{'learning_rate': 0.00014962242556481266, 'gamma': 0.9519411642211686, 'exploration_final_eps': None, 'n_steps': 222, 'ent_coef': None}",89.9,11.64001718,178.7307959
05/04/2024 21:07,A2C,"{'learning_rate': 0.00014962242556481266, 'gamma': 0.9519411642211686, 'exploration_final_eps': None, 'n_steps': 222, 'ent_coef': None}",89.9,11.64001718,178.7307959
05/04/2024 21:07,A2C,"{'learning_rate': 0.00014962242556481266, 'gamma': 0.9519411642211686, 'exploration_final_eps': None, 'n_steps': 222, 'ent_coef': None}",89.9,11.64001718,178.7307959
05/04/2024 21:20,A2C,"{'learning_rate': 0.002165284944099979, 'gamma': 0.8499564282548303, 'exploration_final_eps': None, 'n_steps': 54, 'ent_coef': None}",-768.1,120.8159344,185.6574748
05/04/2024 21:20,A2C,"{'learning_rate': 0.002165284944099979, 'gamma': 0.8499564282548303, 'exploration_final_eps': None, 'n_steps': 54, 'ent_coef': None}",-768.1,120.8159344,185.6574748
05/04/2024 21:20,A2C,"{'learning_rate': 0.002165284944099979, 'gamma': 0.8499564282548303, 'exploration_final_eps': None, 'n_steps': 54, 'ent_coef': None}",-768.1,120.8159344,185.6574748
05/04/2024 21:20,A2C,"{'learning_rate': 0.002165284944099979, 'gamma': 0.8499564282548303, 'exploration_final_eps': None, 'n_steps': 54, 'ent_coef': None}",-768.1,120.8159344,185.6574748
05/04/2024 21:20,A2C,"{'learning_rate': 0.002165284944099979, 'gamma': 0.8499564282548303, 'exploration_final_eps': None, 'n_steps': 54, 'ent_coef': None}",-768.1,120.8159344,185.6574748
05/04/2024 21:23,A2C,"{'learning_rate': 0.0001272160298466299, 'gamma': 0.9998074583815992, 'exploration_final_eps': None, 'n_steps': 55, 'ent_coef': None}",86.1,15.30653455,184.2125144
05/04/2024 21:23,A2C,"{'learning_rate': 0.0001272160298466299, 'gamma': 0.9998074583815992, 'exploration_final_eps': None, 'n_steps': 55, 'ent_coef': None}",86.1,15.30653455,184.2125144
05/04/2024 21:23,A2C,"{'learning_rate': 0.0001272160298466299, 'gamma': 0.9998074583815992, 'exploration_final_eps': None, 'n_steps': 55, 'ent_coef': None}",86.1,15.30653455,184.2125144
05/04/2024 21:23,A2C,"{'learning_rate': 0.0001272160298466299, 'gamma': 0.9998074583815992, 'exploration_final_eps': None, 'n_steps': 55, 'ent_coef': None}",86.1,15.30653455,184.2125144
05/04/2024 21:23,A2C,"{'learning_rate': 0.0001272160298466299, 'gamma': 0.9998074583815992, 'exploration_final_eps': None, 'n_steps': 55, 'ent_coef': None}",86.1,15.30653455,184.2125144
05/04/2024 21:26,A2C,"{'learning_rate': 1.6164013910044465e-05, 'gamma': 0.9506687306762592, 'exploration_final_eps': None, 'n_steps': 154, 'ent_coef': None}",89.5,11.50869237,175.3690772
05/04/2024 21:26,A2C,"{'learning_rate': 1.6164013910044465e-05, 'gamma': 0.9506687306762592, 'exploration_final_eps': None, 'n_steps': 154, 'ent_coef': None}",89.5,11.50869237,175.3690772
05/04/2024 21:26,A2C,"{'learning_rate': 1.6164013910044465e-05, 'gamma': 0.9506687306762592, 'exploration_final_eps': None, 'n_steps': 154, 'ent_coef': None}",89.5,11.50869237,175.3690772
05/04/2024 21:26,A2C,"{'learning_rate': 1.6164013910044465e-05, 'gamma': 0.9506687306762592, 'exploration_final_eps': None, 'n_steps': 154, 'ent_coef': None}",89.5,11.50869237,175.3690772
05/04/2024 21:26,A2C,"{'learning_rate': 1.6164013910044465e-05, 'gamma': 0.9506687306762592, 'exploration_final_eps': None, 'n_steps': 154, 'ent_coef': None}",89.5,11.50869237,175.3690772
05/04/2024 21:29,A2C,"{'learning_rate': 1.0459588671531611e-05, 'gamma': 0.8072310717430731, 'exploration_final_eps': None, 'n_steps': 30, 'ent_coef': None}",138.4,15.57690598,178.4668865
05/04/2024 21:29,A2C,"{'learning_rate': 1.0459588671531611e-05, 'gamma': 0.8072310717430731, 'exploration_final_eps': None, 'n_steps': 30, 'ent_coef': None}",138.4,15.57690598,178.4668865
05/04/2024 21:29,A2C,"{'learning_rate': 1.0459588671531611e-05, 'gamma': 0.8072310717430731, 'exploration_final_eps': None, 'n_steps': 30, 'ent_coef': None}",138.4,15.57690598,178.4668865
05/04/2024 21:29,A2C,"{'learning_rate': 1.0459588671531611e-05, 'gamma': 0.8072310717430731, 'exploration_final_eps': None, 'n_steps': 30, 'ent_coef': None}",138.4,15.57690598,178.4668865
05/04/2024 21:29,A2C,"{'learning_rate': 1.0459588671531611e-05, 'gamma': 0.8072310717430731, 'exploration_final_eps': None, 'n_steps': 30, 'ent_coef': None}",138.4,15.57690598,178.4668865
05/04/2024 21:43,A2C,"{'learning_rate': 0.0003577706135895937, 'gamma': 0.9859163141662926, 'exploration_final_eps': None, 'n_steps': 5, 'ent_coef': None}",-829.8,1.989974874,193.0012908
05/04/2024 21:43,A2C,"{'learning_rate': 0.0003577706135895937, 'gamma': 0.9859163141662926, 'exploration_final_eps': None, 'n_steps': 5, 'ent_coef': None}",-829.8,1.989974874,193.0012908
05/04/2024 21:43,A2C,"{'learning_rate': 0.0003577706135895937, 'gamma': 0.9859163141662926, 'exploration_final_eps': None, 'n_steps': 5, 'ent_coef': None}",-829.8,1.989974874,193.0012908
05/04/2024 21:43,A2C,"{'learning_rate': 0.0003577706135895937, 'gamma': 0.9859163141662926, 'exploration_final_eps': None, 'n_steps': 5, 'ent_coef': None}",-829.8,1.989974874,193.0012908
05/04/2024 21:43,A2C,"{'learning_rate': 0.0003577706135895937, 'gamma': 0.9859163141662926, 'exploration_final_eps': None, 'n_steps': 5, 'ent_coef': None}",-829.8,1.989974874,193.0012908
05/04/2024 21:55,A2C,"{'learning_rate': 1.5290000753024526e-05, 'gamma': 0.8367903240410419, 'exploration_final_eps': None, 'n_steps': 225, 'ent_coef': None}",-708.4,147.5135248,187.3957679
05/04/2024 21:55,A2C,"{'learning_rate': 1.5290000753024526e-05, 'gamma': 0.8367903240410419, 'exploration_final_eps': None, 'n_steps': 225, 'ent_coef': None}",-708.4,147.5135248,187.3957679
05/04/2024 21:55,A2C,"{'learning_rate': 1.5290000753024526e-05, 'gamma': 0.8367903240410419, 'exploration_final_eps': None, 'n_steps': 225, 'ent_coef': None}",-708.4,147.5135248,187.3957679
05/04/2024 21:55,A2C,"{'learning_rate': 1.5290000753024526e-05, 'gamma': 0.8367903240410419, 'exploration_final_eps': None, 'n_steps': 225, 'ent_coef': None}",-708.4,147.5135248,187.3957679
05/04/2024 21:55,A2C,"{'learning_rate': 1.5290000753024526e-05, 'gamma': 0.8367903240410419, 'exploration_final_eps': None, 'n_steps': 225, 'ent_coef': None}",-708.4,147.5135248,187.3957679
05/04/2024 22:34,A2C,"{'learning_rate': 0.00021216130967826902, 'gamma': 0.8687058385164466, 'exploration_final_eps': None, 'n_steps': 37, 'ent_coef': None}",86,15.00666519,191.7879252
05/04/2024 22:34,A2C,"{'learning_rate': 0.00021216130967826902, 'gamma': 0.8687058385164466, 'exploration_final_eps': None, 'n_steps': 37, 'ent_coef': None}",86,15.00666519,191.7879252
05/04/2024 22:34,A2C,"{'learning_rate': 0.00021216130967826902, 'gamma': 0.8687058385164466, 'exploration_final_eps': None, 'n_steps': 37, 'ent_coef': None}",86,15.00666519,191.7879252
05/04/2024 22:34,A2C,"{'learning_rate': 0.00021216130967826902, 'gamma': 0.8687058385164466, 'exploration_final_eps': None, 'n_steps': 37, 'ent_coef': None}",86,15.00666519,191.7879252
